7,1,1316.045,489.04499999999996,67,153,-1,-1,-1,-1
7,9,1351.045,506.04499999999996,56,128,-1,-1,-1,-1
7,10,159.045,550.045,40,91,-1,-1,-1,-1
7,11,1263.045,545.045,47,108,-1,-1,-1,-1
8,0,1668.045,371.04499999999996,159,362,-1,-1,-1,-1
8,1,1322.045,494.04499999999996,61,139,-1,-1,-1,-1
8,8,1848.045,505.04499999999996,30,70,-1,-1,-1,-1
8,10,123.04499999999999,494.04499999999996,103,234,-1,-1,-1,-1
8,12,257.045,455.04499999999996,113,257,-1,-1,-1,-1
9,0,1666.045,385.04499999999996,146,332,-1,-1,-1,-1
9,1,1326.045,489.04499999999996,67,153,-1,-1,-1,-1
9,8,1848.045,505.04499999999996,30,70,-1,-1,-1,-1
9,13,1727.045,418.04499999999996,135,307,-1,-1,-1,-1
9,10,142.045,521.045,52,118,-1,-1,-1,-1
9,14,1274.045,551.045,43,98,-1,-1,-1,-1
9,12,266.045,463.04499999999996,103,234,-1,-1,-1,-1
10,0,1689.045,385.04499999999996,146,332,-1,-1,-1,-1
10,1,1326.045,500.04499999999996,67,153,-1,-1,-1,-1
10,10,146.045,515.045,56,128,-1,-1,-1,-1
10,12,266.045,463.04499999999996,103,234,-1,-1,-1,-1
10,14,1278.045,545.045,47,108,-1,-1,-1,-1
10,8,1849.045,510.04499999999996,28,64,-1,-1,-1,-1
11,0,1689.045,385.04499999999996,146,332,-1,-1,-1,-1
11,1,1326.045,500.04499999999996,67,153,-1,-1,-1,-1
11,12,266.045,463.04499999999996,103,234,-1,-1,-1,-1
11,14,1278.045,545.045,47,108,-1,-1,-1,-1
11,15,171.045,481.045,26,59,-1,-1,-1,-1
11,8,1844.045,367.045,94,214,-1,-1,-1,-1
12,0,1689.045,408.04499999999996,146,332,-1,-1,-1,-1
12,1,1326.045,490.04499999999996,73,167,-1,-1,-1,-1
12,16,-7.954999999999998,290.04499999999996,207,470,-1,-1,-1,-1
12,17,1837.045,351.045,103,234,-1,-1,-1,-1
12,18,1619.045,396.04499999999996,159,362,-1,-1,-1,-1
13,0,1689.045,385.04499999999996,146,332,-1,-1,-1,-1
13,1,1326.045,490.04499999999996,73,167,-1,-1,-1,-1
13,18,1643.045,408.04499999999996,146,332,-1,-1,-1,-1
13,19,151.045,501.04499999999996,28,64,-1,-1,-1,-1
13,20,1286.045,545.045,47,108,-1,-1,-1,-1
13,21,1867.045,391.045,30,70,-1,-1,-1,-1
14,0,1668.045,371.04499999999996,159,362,-1,-1,-1,-1
14,1,1326.045,490.04499999999996,73,167,-1,-1,-1,-1
14,22,1717.045,396.04499999999996,159,362,-1,-1,-1,-1
14,23,-51.955,254.04499999999996,270,614,-1,-1,-1,-1
14,18,1619.045,396.04499999999996,159,362,-1,-1,-1,-1
14,21,1867.045,391.045,30,70,-1,-1,-1,-1
15,0,1668.045,371.04499999999996,159,362,-1,-1,-1,-1
15,24,1825.045,535.045,33,76,-1,-1,-1,-1
15,1,1336.045,500.04499999999996,67,153,-1,-1,-1,-1
15,23,-51.955,254.04499999999996,270,614,-1,-1,-1,-1
15,18,1619.045,396.04499999999996,159,362,-1,-1,-1,-1
15,21,1867.045,393.045,26,59,-1,-1,-1,-1
16,0,1668.045,371.04499999999996,159,362,-1,-1,-1,-1
16,24,1834.045,532.045,36,83,-1,-1,-1,-1
16,1,1336.045,500.04499999999996,67,153,-1,-1,-1,-1
16,23,-51.955,254.04499999999996,270,614,-1,-1,-1,-1
16,18,1619.045,396.04499999999996,159,362,-1,-1,-1,-1
16,25,1320.045,462.045,30,70,-1,-1,-1,-1
17,0,1666.045,385.04499999999996,146,332,-1,-1,-1,-1
17,1,1336.045,500.04499999999996,67,153,-1,-1,-1,-1
17,18,1711.045,408.04499999999996,146,332,-1,-1,-1,-1
17,23,-51.955,254.04499999999996,270,614,-1,-1,-1,-1
18,0,1666.045,408.04499999999996,146,332,-1,-1,-1,-1
18,23,-51.955,254.04499999999996,270,614,-1,-1,-1,-1
18,1,1350.045,503.04499999999996,61,139,-1,-1,-1,-1
18,18,1594.045,396.04499999999996,159,362,-1,-1,-1,-1
18,26,1836.045,541.045,33,76,-1,-1,-1,-1
18,27,1295.045,461.04499999999996,87,199,-1,-1,-1,-1
19,0,1666.045,408.04499999999996,146,332,-1,-1,-1,-1
19,23,-51.955,254.04499999999996,270,614,-1,-1,-1,-1
19,1,1350.045,503.04499999999996,61,139,-1,-1,-1,-1
19,18,1594.045,396.04499999999996,159,362,-1,-1,-1,-1
19,26,1836.045,541.045,33,76,-1,-1,-1,-1
19,27,1291.045,454.04499999999996,94,214,-1,-1,-1,-1
20,0,1643.045,371.04499999999996,159,362,-1,-1,-1,-1
20,23,-51.955,254.04499999999996,270,614,-1,-1,-1,-1
20,18,1594.045,396.04499999999996,159,362,-1,-1,-1,-1
20,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
20,27,1308.045,474.04499999999996,87,199,-1,-1,-1,-1
20,26,1838.045,543.045,30,70,-1,-1,-1,-1
21,0,1643.045,371.04499999999996,159,362,-1,-1,-1,-1
21,23,-51.955,254.04499999999996,270,614,-1,-1,-1,-1
21,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
21,18,1594.045,396.04499999999996,159,362,-1,-1,-1,-1
21,28,1692.045,396.04499999999996,159,362,-1,-1,-1,-1
21,27,1308.045,474.04499999999996,87,199,-1,-1,-1,-1
22,0,1643.045,396.04499999999996,159,362,-1,-1,-1,-1
22,23,-51.955,254.04499999999996,270,614,-1,-1,-1,-1
22,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
22,18,1594.045,371.04499999999996,159,362,-1,-1,-1,-1
22,28,1792.045,456.04499999999996,73,167,-1,-1,-1,-1
22,27,1314.045,468.04499999999996,79,181,-1,-1,-1,-1
22,29,298.045,463.04499999999996,103,234,-1,-1,-1,-1
23,0,1643.045,354.04499999999996,175,398,-1,-1,-1,-1
23,23,-51.955,254.04499999999996,270,614,-1,-1,-1,-1
23,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
23,18,1589.045,381.04499999999996,175,398,-1,-1,-1,-1
23,28,1792.045,456.04499999999996,73,167,-1,-1,-1,-1
23,27,1315.045,468.04499999999996,73,167,-1,-1,-1,-1
24,18,1619.045,396.04499999999996,159,362,-1,-1,-1,-1
24,23,-51.955,254.04499999999996,270,614,-1,-1,-1,-1
24,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
24,0,1668.045,371.04499999999996,159,362,-1,-1,-1,-1
24,27,1326.045,479.04499999999996,73,167,-1,-1,-1,-1
24,28,1804.045,475.04499999999996,61,139,-1,-1,-1,-1
25,18,1619.045,396.04499999999996,159,362,-1,-1,-1,-1
25,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
25,23,-9.954999999999998,254.04499999999996,270,614,-1,-1,-1,-1
25,0,1668.045,371.04499999999996,159,362,-1,-1,-1,-1
25,30,1840.045,532.045,36,83,-1,-1,-1,-1
25,27,1326.045,479.04499999999996,73,167,-1,-1,-1,-1
25,31,1810.045,535.045,33,76,-1,-1,-1,-1
25,28,1843.045,357.045,79,181,-1,-1,-1,-1
26,18,1619.045,396.04499999999996,159,362,-1,-1,-1,-1
26,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
26,30,1835.045,557.045,26,59,-1,-1,-1,-1
26,27,1326.045,479.04499999999996,73,167,-1,-1,-1,-1
26,0,1668.045,371.04499999999996,159,362,-1,-1,-1,-1
26,32,-51.955,254.04499999999996,270,614,-1,-1,-1,-1
26,33,312.045,500.04499999999996,30,70,-1,-1,-1,-1
26,28,1843.045,357.045,79,181,-1,-1,-1,-1
26,23,31.044999999999987,296.04499999999996,270,614,-1,-1,-1,-1
27,18,1616.045,354.04499999999996,175,398,-1,-1,-1,-1
27,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
27,30,1831.045,557.045,26,59,-1,-1,-1,-1
27,27,1326.045,479.04499999999996,73,167,-1,-1,-1,-1
27,0,1670.045,381.04499999999996,175,398,-1,-1,-1,-1
27,28,1831.045,357.045,79,181,-1,-1,-1,-1
27,23,107.04499999999999,565.045,146,332,-1,-1,-1,-1
27,34,1562.045,381.04499999999996,175,398,-1,-1,-1,-1
28,18,1616.045,354.04499999999996,175,398,-1,-1,-1,-1
28,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
28,23,31.044999999999987,254.04499999999996,270,614,-1,-1,-1,-1
28,28,1831.045,357.045,79,181,-1,-1,-1,-1
28,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
28,30,1798.045,489.04499999999996,52,118,-1,-1,-1,-1
29,18,1619.045,371.04499999999996,159,362,-1,-1,-1,-1
29,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
29,23,31.044999999999987,254.04499999999996,270,614,-1,-1,-1,-1
29,35,1569.045,396.04499999999996,159,362,-1,-1,-1,-1
29,36,1689.045,430.04499999999996,146,332,-1,-1,-1,-1
29,28,1767.045,325.04499999999996,189,429,-1,-1,-1,-1
29,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
30,18,1616.045,354.04499999999996,175,398,-1,-1,-1,-1
30,1,1339.045,480.04499999999996,79,181,-1,-1,-1,-1
30,37,1810.045,533.045,30,70,-1,-1,-1,-1
30,23,31.044999999999987,254.04499999999996,270,614,-1,-1,-1,-1
30,27,1281.045,431.04499999999996,103,234,-1,-1,-1,-1
30,35,1562.045,381.04499999999996,175,398,-1,-1,-1,-1
30,36,1757.045,513.045,61,139,-1,-1,-1,-1
30,28,1821.045,526.045,103,234,-1,-1,-1,-1
31,18,1616.045,354.04499999999996,175,398,-1,-1,-1,-1
31,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
31,37,1815.045,549.045,26,59,-1,-1,-1,-1
31,27,1326.045,479.04499999999996,73,167,-1,-1,-1,-1
31,23,31.044999999999987,254.04499999999996,270,614,-1,-1,-1,-1
31,35,1562.045,381.04499999999996,175,398,-1,-1,-1,-1
31,28,1829.045,542.045,94,214,-1,-1,-1,-1
31,38,1873.045,374.045,36,83,-1,-1,-1,-1
32,18,1619.045,396.04499999999996,159,362,-1,-1,-1,-1
32,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
32,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
32,35,1689.045,430.04499999999996,146,332,-1,-1,-1,-1
32,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
32,39,127.04499999999999,688.045,94,214,-1,-1,-1,-1
33,18,1616.045,354.04499999999996,175,398,-1,-1,-1,-1
33,1,1339.045,480.04499999999996,79,181,-1,-1,-1,-1
33,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
33,39,73.04499999999999,254.04499999999996,270,614,-1,-1,-1,-1
33,27,1295.045,461.04499999999996,87,199,-1,-1,-1,-1
33,35,1692.045,420.04499999999996,159,362,-1,-1,-1,-1
34,18,1616.045,354.04499999999996,175,398,-1,-1,-1,-1
34,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
34,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
34,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
34,35,1692.045,396.04499999999996,159,362,-1,-1,-1,-1
34,39,73.04499999999999,254.04499999999996,270,614,-1,-1,-1,-1
35,18,1616.045,354.04499999999996,175,398,-1,-1,-1,-1
35,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
35,35,1670.045,381.04499999999996,175,398,-1,-1,-1,-1
35,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
35,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
35,40,135.045,647.045,113,257,-1,-1,-1,-1
36,18,1616.045,354.04499999999996,175,398,-1,-1,-1,-1
36,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
36,35,1670.045,381.04499999999996,175,398,-1,-1,-1,-1
36,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
36,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
36,40,145.045,713.045,79,181,-1,-1,-1,-1
37,18,1616.045,354.04499999999996,175,398,-1,-1,-1,-1
37,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
37,35,1670.045,381.04499999999996,175,398,-1,-1,-1,-1
37,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
37,27,1310.045,545.045,52,118,-1,-1,-1,-1
37,41,1332.045,463.045,33,76,-1,-1,-1,-1
38,18,1616.045,354.04499999999996,175,398,-1,-1,-1,-1
38,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
38,35,1670.045,381.04499999999996,175,398,-1,-1,-1,-1
38,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
38,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
38,42,155.045,669.045,103,234,-1,-1,-1,-1
38,43,100.04499999999999,490.04499999999996,113,257,-1,-1,-1,-1
39,18,1616.045,381.04499999999996,175,398,-1,-1,-1,-1
39,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
39,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
39,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
39,43,100.04499999999999,490.04499999999996,113,257,-1,-1,-1,-1
40,18,1622.045,354.04499999999996,189,429,-1,-1,-1,-1
40,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
40,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
40,27,1310.045,545.045,52,118,-1,-1,-1,-1
40,44,329.045,543.045,135,307,-1,-1,-1,-1
41,18,1622.045,354.04499999999996,189,429,-1,-1,-1,-1
41,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
41,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
41,27,1310.045,545.045,52,118,-1,-1,-1,-1
41,44,333.045,543.045,146,332,-1,-1,-1,-1
42,18,1622.045,354.04499999999996,189,429,-1,-1,-1,-1
42,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
42,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
42,44,236.04500000000002,248.04500000000002,226,514,-1,-1,-1,-1
42,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
42,45,1564.045,325.04499999999996,189,429,-1,-1,-1,-1
43,18,1616.045,381.04499999999996,175,398,-1,-1,-1,-1
43,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
43,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
43,44,259.045,275.04499999999996,250,567,-1,-1,-1,-1
43,27,1310.045,537.045,52,118,-1,-1,-1,-1
44,18,1593.045,354.04499999999996,189,429,-1,-1,-1,-1
44,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
44,28,1737.045,283.04499999999996,226,514,-1,-1,-1,-1
44,46,497.04499999999996,515.045,33,76,-1,-1,-1,-1
44,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
45,47,1622.045,354.04499999999996,189,429,-1,-1,-1,-1
45,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
45,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
45,18,1564.045,325.04499999999996,189,429,-1,-1,-1,-1
45,27,1315.045,545.045,47,108,-1,-1,-1,-1
46,18,1593.045,354.04499999999996,189,429,-1,-1,-1,-1
46,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
46,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
46,47,1670.045,381.04499999999996,175,398,-1,-1,-1,-1
46,48,512.045,494.04499999999996,33,76,-1,-1,-1,-1
46,27,1315.045,545.045,47,108,-1,-1,-1,-1
47,18,1593.045,354.04499999999996,189,429,-1,-1,-1,-1
47,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
47,28,1737.045,283.04499999999996,226,514,-1,-1,-1,-1
47,49,338.045,519.045,159,362,-1,-1,-1,-1
47,47,1670.045,381.04499999999996,175,398,-1,-1,-1,-1
47,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
47,48,523.045,489.04499999999996,33,76,-1,-1,-1,-1
47,50,452.045,399.045,73,167,-1,-1,-1,-1
47,51,1378.045,510.04499999999996,67,153,-1,-1,-1,-1
48,18,1593.045,354.04499999999996,189,429,-1,-1,-1,-1
48,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
48,28,1737.045,283.04499999999996,226,514,-1,-1,-1,-1
48,47,1670.045,354.04499999999996,175,398,-1,-1,-1,-1
48,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
48,49,323.045,254.04499999999996,270,614,-1,-1,-1,-1
49,18,1593.045,354.04499999999996,189,429,-1,-1,-1,-1
49,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
49,28,1752.045,290.04499999999996,207,470,-1,-1,-1,-1
49,47,1670.045,354.04499999999996,175,398,-1,-1,-1,-1
49,49,336.045,236.04499999999996,250,567,-1,-1,-1,-1
49,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
49,52,107.04499999999999,494.04499999999996,103,234,-1,-1,-1,-1
50,18,1593.045,354.04499999999996,189,429,-1,-1,-1,-1
50,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
50,28,1737.045,283.04499999999996,226,514,-1,-1,-1,-1
50,47,1670.045,381.04499999999996,175,398,-1,-1,-1,-1
50,27,1315.045,545.045,47,108,-1,-1,-1,-1
50,49,374.045,275.04499999999996,250,567,-1,-1,-1,-1
51,18,1564.045,354.04499999999996,189,429,-1,-1,-1,-1
51,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
51,47,1643.045,381.04499999999996,175,398,-1,-1,-1,-1
51,28,1737.045,283.04499999999996,226,514,-1,-1,-1,-1
51,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
52,18,1593.045,354.04499999999996,189,429,-1,-1,-1,-1
52,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
52,28,1737.045,283.04499999999996,226,514,-1,-1,-1,-1
52,47,1670.045,381.04499999999996,175,398,-1,-1,-1,-1
52,27,1315.045,545.045,47,108,-1,-1,-1,-1
53,18,1593.045,354.04499999999996,189,429,-1,-1,-1,-1
53,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
53,28,1737.045,283.04499999999996,226,514,-1,-1,-1,-1
53,27,1315.045,545.045,47,108,-1,-1,-1,-1
53,47,1651.045,383.04499999999996,189,429,-1,-1,-1,-1
53,53,556.045,437.045,56,128,-1,-1,-1,-1
54,18,1593.045,354.04499999999996,189,429,-1,-1,-1,-1
54,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
54,28,1737.045,283.04499999999996,226,514,-1,-1,-1,-1
54,47,1651.045,383.04499999999996,189,429,-1,-1,-1,-1
54,54,13.045000000000002,490.04499999999996,113,257,-1,-1,-1,-1
54,55,107.04499999999999,494.04499999999996,103,234,-1,-1,-1,-1
54,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
55,18,1528.045,322.04499999999996,207,470,-1,-1,-1,-1
55,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
55,47,1622.045,354.04499999999996,189,429,-1,-1,-1,-1
55,28,1737.045,283.04499999999996,226,514,-1,-1,-1,-1
55,56,582.045,498.04499999999996,146,332,-1,-1,-1,-1
55,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
55,55,107.04499999999999,494.04499999999996,103,234,-1,-1,-1,-1
55,54,13.045000000000002,490.04499999999996,113,257,-1,-1,-1,-1
56,18,1564.045,354.04499999999996,189,429,-1,-1,-1,-1
56,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
56,28,1702.045,283.04499999999996,226,514,-1,-1,-1,-1
56,56,582.045,498.04499999999996,146,332,-1,-1,-1,-1
56,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
56,47,1643.045,408.04499999999996,175,398,-1,-1,-1,-1
56,55,84.04499999999999,527.045,94,214,-1,-1,-1,-1
57,18,1564.045,354.04499999999996,189,429,-1,-1,-1,-1
57,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
57,56,579.045,522.045,135,307,-1,-1,-1,-1
57,28,1702.045,283.04499999999996,226,514,-1,-1,-1,-1
57,47,1622.045,383.04499999999996,189,429,-1,-1,-1,-1
57,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
58,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
58,28,1737.045,283.04499999999996,226,514,-1,-1,-1,-1
58,57,1593.045,354.04499999999996,189,429,-1,-1,-1,-1
58,56,604.045,552.045,123,280,-1,-1,-1,-1
58,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
58,18,1535.045,325.04499999999996,189,429,-1,-1,-1,-1
58,58,107.04499999999999,494.04499999999996,103,234,-1,-1,-1,-1
58,59,33.045,495.04499999999996,123,280,-1,-1,-1,-1
58,47,1651.045,383.04499999999996,189,429,-1,-1,-1,-1
59,28,1737.045,283.04499999999996,226,514,-1,-1,-1,-1
59,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
59,57,1622.045,354.04499999999996,189,429,-1,-1,-1,-1
59,18,1528.045,353.04499999999996,207,470,-1,-1,-1,-1
59,60,1378.045,510.04499999999996,67,153,-1,-1,-1,-1
59,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
59,59,13.045000000000002,490.04499999999996,113,257,-1,-1,-1,-1
60,28,1702.045,283.04499999999996,226,514,-1,-1,-1,-1
60,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
60,18,1528.045,353.04499999999996,207,470,-1,-1,-1,-1
60,57,1622.045,354.04499999999996,189,429,-1,-1,-1,-1
60,61,532.045,213.04499999999996,270,614,-1,-1,-1,-1
60,27,1315.045,545.045,47,108,-1,-1,-1,-1
60,62,377.045,447.04499999999996,103,234,-1,-1,-1,-1
61,18,1554.045,514.045,123,280,-1,-1,-1,-1
61,28,1702.045,283.04499999999996,226,514,-1,-1,-1,-1
61,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
61,57,1622.045,354.04499999999996,189,429,-1,-1,-1,-1
61,62,393.045,463.04499999999996,103,234,-1,-1,-1,-1
61,63,113.04499999999999,513.045,94,214,-1,-1,-1,-1
61,64,1378.045,510.04499999999996,67,153,-1,-1,-1,-1
61,65,616.045,748.045,40,91,-1,-1,-1,-1
61,61,528.045,236.04499999999996,250,567,-1,-1,-1,-1
61,27,1315.045,545.045,47,108,-1,-1,-1,-1
62,28,1702.045,283.04499999999996,226,514,-1,-1,-1,-1
62,18,1554.045,514.045,123,280,-1,-1,-1,-1
62,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
62,57,1622.045,354.04499999999996,189,429,-1,-1,-1,-1
62,61,566.045,236.04499999999996,250,567,-1,-1,-1,-1
62,62,377.045,463.04499999999996,103,234,-1,-1,-1,-1
62,27,1315.045,545.045,47,108,-1,-1,-1,-1
62,66,898.045,524.045,43,98,-1,-1,-1,-1
62,67,1490.045,445.045,56,128,-1,-1,-1,-1
63,18,1528.045,322.04499999999996,207,470,-1,-1,-1,-1
63,28,1702.045,283.04499999999996,226,514,-1,-1,-1,-1
63,1,1351.045,480.04499999999996,79,181,-1,-1,-1,-1
63,62,377.045,463.04499999999996,103,234,-1,-1,-1,-1
63,57,1592.045,353.04499999999996,207,470,-1,-1,-1,-1
63,61,566.045,236.04499999999996,250,567,-1,-1,-1,-1
63,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
63,66,906.045,532.045,40,91,-1,-1,-1,-1
64,18,1528.045,322.04499999999996,207,470,-1,-1,-1,-1
64,28,1702.045,283.04499999999996,226,514,-1,-1,-1,-1
64,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
64,62,393.045,447.04499999999996,103,234,-1,-1,-1,-1
64,57,1592.045,353.04499999999996,207,470,-1,-1,-1,-1
64,61,566.045,236.04499999999996,250,567,-1,-1,-1,-1
64,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
64,68,28.045,510.04499999999996,103,234,-1,-1,-1,-1
65,18,1567.045,542.045,113,257,-1,-1,-1,-1
65,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
65,28,1702.045,283.04499999999996,226,514,-1,-1,-1,-1
65,62,393.045,447.04499999999996,103,234,-1,-1,-1,-1
65,69,796.045,741.045,28,64,-1,-1,-1,-1
65,57,1622.045,383.04499999999996,189,429,-1,-1,-1,-1
65,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
65,70,963.045,547.045,73,167,-1,-1,-1,-1
66,18,1528.045,322.04499999999996,207,470,-1,-1,-1,-1
66,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
66,28,1680.045,236.04499999999996,250,567,-1,-1,-1,-1
66,69,809.045,741.045,28,64,-1,-1,-1,-1
66,62,393.045,447.04499999999996,103,234,-1,-1,-1,-1
66,57,1592.045,353.04499999999996,207,470,-1,-1,-1,-1
66,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
66,71,1378.045,510.04499999999996,67,153,-1,-1,-1,-1
67,28,1680.045,236.04499999999996,250,567,-1,-1,-1,-1
67,1,1349.045,490.04499999999996,73,167,-1,-1,-1,-1
67,18,1535.045,408.04499999999996,175,398,-1,-1,-1,-1
67,62,409.045,447.04499999999996,103,234,-1,-1,-1,-1
67,57,1593.045,354.04499999999996,189,429,-1,-1,-1,-1
67,71,1378.045,510.04499999999996,67,153,-1,-1,-1,-1
67,27,1308.045,461.04499999999996,87,199,-1,-1,-1,-1
67,72,695.045,542.045,94,214,-1,-1,-1,-1
